1.0000E-01 0.95 15.0 5.0026E+03
1.1220E-01 0.95 15.0 4.5024E+03
1.2589E-01 0.95 15.0 4.0227E+03
1.4125E-01 0.95 15.0 3.5524E+03
1.5849E-01 0.95 15.0 3.0943E+03
1.7783E-01 0.95 15.0 2.6762E+03
1.9953E-01 0.95 15.0 2.2875E+03
2.2387E-01 0.95 15.0 1.9291E+03
2.5119E-01 0.95 15.0 1.6070E+03
2.8184E-01 0.95 15.0 1.3155E+03
3.1623E-01 0.95 15.0 1.0602E+03
3.5481E-01 0.95 15.0 8.4211E+02
3.9811E-01 0.95 15.0 6.5996E+02
4.4668E-01 0.95 15.0 5.1288E+02
5.0119E-01 0.95 15.0 3.9323E+02
5.6234E-01 0.95 15.0 2.9872E+02
6.3096E-01 0.95 15.0 2.2581E+02
7.0795E-01 0.95 15.0 1.6906E+02
7.9433E-01 0.95 15.0 1.2607E+02
8.9125E-01 0.95 15.0 9.2862E+01
1.0000E+00 0.95 15.0 6.8223E+01
1.1220E+00 0.95 15.0 4.9981E+01
1.2589E+00 0.95 15.0 3.5969E+01
1.4125E+00 0.95 15.0 2.5874E+01
1.5849E+00 0.95 15.0 1.8593E+01
1.7783E+00 0.95 15.0 1.3256E+01
1.9953E+00 0.95 15.0 9.3590E+00
2.2387E+00 0.95 15.0 6.5575E+00
2.5119E+00 0.95 15.0 4.5977E+00
2.8184E+00 0.95 15.0 3.1999E+00
3.1623E+00 0.95 15.0 2.2050E+00
3.5481E+00 0.95 15.0 1.5238E+00
3.9811E+00 0.95 15.0 1.0479E+00
4.4668E+00 0.95 15.0 7.0281E-01
5.0119E+00 0.95 15.0 4.7681E-01
5.6234E+00 0.95 15.0 3.2254E-01
6.3096E+00 0.95 15.0 2.1771E-01
7.0795E+00 0.95 15.0 1.4506E-01
7.9433E+00 0.95 15.0 9.6590E-02
8.9125E+00 0.95 15.0 6.4145E-02
1.0000E+01 0.95 15.0 4.2349E-02
1.1220E+01 0.95 15.0 2.8273E-02
1.2589E+01 0.95 15.0 1.9155E-02
1.4125E+01 0.95 15.0 1.2829E-02
1.5849E+01 0.95 15.0 8.5395E-03
1.7783E+01 0.95 15.0 5.7387E-03
1.9953E+01 0.95 15.0 3.8189E-03
2.2387E+01 0.95 15.0 2.5416E-03
2.5119E+01 0.95 15.0 1.6722E-03
2.8184E+01 0.95 15.0 1.1156E-03
3.1623E+01 0.95 15.0 7.4557E-04
3.5481E+01 0.95 15.0 4.9822E-04
3.9811E+01 0.95 15.0 3.3317E-04
4.4668E+01 0.95 15.0 2.2351E-04
5.0119E+01 0.95 15.0 1.4974E-04
5.6234E+01 0.95 15.0 1.0092E-04
6.3096E+01 0.95 15.0 6.8277E-05
7.0795E+01 0.95 15.0 4.5893E-05
7.9433E+01 0.95 15.0 3.0646E-05
8.9125E+01 0.95 15.0 2.0615E-05
1.0000E+02 0.95 15.0 1.4040E-05
1.1220E+02 0.95 15.0 9.5558E-06
1.2589E+02 0.95 15.0 6.4432E-06
1.4125E+02 0.95 15.0 4.3649E-06
1.5849E+02 0.95 15.0 2.9791E-06
1.7783E+02 0.95 15.0 2.0023E-06
1.9953E+02 0.95 15.0 1.3469E-06
2.2387E+02 0.95 15.0 9.1743E-07
2.5119E+02 0.95 15.0 6.1700E-07
2.8184E+02 0.95 15.0 4.1640E-07
3.1623E+02 0.95 15.0 2.8397E-07
3.5481E+02 0.95 15.0 1.9356E-07
3.9811E+02 0.95 15.0 1.3070E-07
4.4668E+02 0.95 15.0 8.8142E-08
5.0119E+02 0.95 15.0 5.9240E-08
5.6234E+02 0.95 15.0 3.9713E-08
6.3096E+02 0.95 15.0 2.6869E-08
7.0795E+02 0.95 15.0 1.8030E-08
7.9433E+02 0.95 15.0 1.1932E-08
8.9125E+02 0.95 15.0 7.9342E-09
1.0000E+03 0.95 15.0 5.3491E-09
1.1220E+03 0.95 15.0 3.5832E-09
1.2589E+03 0.95 15.0 2.3628E-09
1.4125E+03 0.95 15.0 1.5565E-09
1.5849E+03 0.95 15.0 1.0442E-09
1.7783E+03 0.95 15.0 6.8318E-10
1.9953E+03 0.95 15.0 4.4946E-10
2.2387E+03 0.95 15.0 3.0417E-10
2.5119E+03 0.95 15.0 1.9770E-10
2.8184E+03 0.95 15.0 1.3208E-10
3.1623E+03 0.95 15.0 8.8358E-11
3.5481E+03 0.95 15.0 5.6501E-11
3.9811E+03 0.95 15.0 3.7473E-11
4.4668E+03 0.95 15.0 2.4844E-11
5.0119E+03 0.95 15.0 1.6610E-11
5.6234E+03 0.95 15.0 1.1061E-11
6.3096E+03 0.95 15.0 6.9969E-12
7.0795E+03 0.95 15.0 4.5665E-12
7.9433E+03 0.95 15.0 3.0843E-12
8.9125E+03 0.95 15.0 1.9951E-12
1.0000E+04 0.95 15.0 1.2809E-12
1.0000E-01 0.95 45.0 4.9829E+03
1.1220E-01 0.95 45.0 4.4971E+03
1.2589E-01 0.95 45.0 4.0152E+03
1.4125E-01 0.95 45.0 3.5451E+03
1.5849E-01 0.95 45.0 3.0950E+03
1.7783E-01 0.95 45.0 2.6772E+03
1.9953E-01 0.95 45.0 2.2899E+03
2.2387E-01 0.95 45.0 1.9297E+03
2.5119E-01 0.95 45.0 1.6063E+03
2.8184E-01 0.95 45.0 1.3186E+03
3.1623E-01 0.95 45.0 1.0620E+03
3.5481E-01 0.95 45.0 8.4448E+02
3.9811E-01 0.95 45.0 6.6203E+02
4.4668E-01 0.95 45.0 5.1288E+02
5.0119E-01 0.95 45.0 3.9440E+02
5.6234E-01 0.95 45.0 2.9983E+02
6.3096E-01 0.95 45.0 2.2636E+02
7.0795E-01 0.95 45.0 1.6999E+02
7.9433E-01 0.95 45.0 1.2620E+02
8.9125E-01 0.95 45.0 9.3306E+01
1.0000E+00 0.95 45.0 6.8519E+01
1.1220E+00 0.95 45.0 4.9761E+01
1.2589E+00 0.95 45.0 3.6067E+01
1.4125E+00 0.95 45.0 2.6100E+01
1.5849E+00 0.95 45.0 1.8684E+01
1.7783E+00 0.95 45.0 1.3293E+01
1.9953E+00 0.95 45.0 9.4199E+00
2.2387E+00 0.95 45.0 6.5942E+00
2.5119E+00 0.95 45.0 4.6088E+00
2.8184E+00 0.95 45.0 3.2079E+00
3.1623E+00 0.95 45.0 2.2077E+00
3.5481E+00 0.95 45.0 1.5159E+00
3.9811E+00 0.95 45.0 1.0330E+00
4.4668E+00 0.95 45.0 7.1293E-01
5.0119E+00 0.95 45.0 4.8161E-01
5.6234E+00 0.95 45.0 3.1963E-01
6.3096E+00 0.95 45.0 2.1656E-01
7.0795E+00 0.95 45.0 1.4595E-01
7.9433E+00 0.95 45.0 9.6916E-02
8.9125E+00 0.95 45.0 6.4077E-02
1.0000E+01 0.95 45.0 4.2730E-02
1.1220E+01 0.95 45.0 2.8730E-02
1.2589E+01 0.95 45.0 1.9121E-02
1.4125E+01 0.95 45.0 1.2542E-02
1.5849E+01 0.95 45.0 8.4405E-03
1.7783E+01 0.95 45.0 5.7076E-03
1.9953E+01 0.95 45.0 3.8169E-03
2.2387E+01 0.95 45.0 2.4728E-03
2.5119E+01 0.95 45.0 1.6722E-03
2.8184E+01 0.95 45.0 1.1156E-03
3.1623E+01 0.95 45.0 7.4557E-04
3.5481E+01 0.95 45.0 4.9822E-04
3.9811E+01 0.95 45.0 3.3317E-04
4.4668E+01 0.95 45.0 2.2351E-04
5.0119E+01 0.95 45.0 1.4974E-04
5.6234E+01 0.95 45.0 1.0092E-04
6.3096E+01 0.95 45.0 6.8277E-05
7.0795E+01 0.95 45.0 4.5893E-05
7.9433E+01 0.95 45.0 3.0646E-05
8.9125E+01 0.95 45.0 2.0615E-05
1.0000E+02 0.95 45.0 1.4040E-05
1.1220E+02 0.95 45.0 9.5558E-06
1.2589E+02 0.95 45.0 6.4432E-06
1.4125E+02 0.95 45.0 4.3649E-06
1.5849E+02 0.95 45.0 2.9791E-06
1.7783E+02 0.95 45.0 2.0023E-06
1.9953E+02 0.95 45.0 1.3469E-06
2.2387E+02 0.95 45.0 9.1743E-07
2.5119E+02 0.95 45.0 6.1700E-07
2.8184E+02 0.95 45.0 4.1640E-07
3.1623E+02 0.95 45.0 2.8397E-07
3.5481E+02 0.95 45.0 1.9356E-07
3.9811E+02 0.95 45.0 1.3070E-07
4.4668E+02 0.95 45.0 8.8142E-08
5.0119E+02 0.95 45.0 5.9240E-08
5.6234E+02 0.95 45.0 3.9713E-08
6.3096E+02 0.95 45.0 2.6869E-08
7.0795E+02 0.95 45.0 1.8030E-08
7.9433E+02 0.95 45.0 1.1932E-08
8.9125E+02 0.95 45.0 7.9342E-09
1.0000E+03 0.95 45.0 5.3491E-09
1.1220E+03 0.95 45.0 3.5832E-09
1.2589E+03 0.95 45.0 2.3628E-09
1.4125E+03 0.95 45.0 1.5565E-09
1.5849E+03 0.95 45.0 1.0442E-09
1.7783E+03 0.95 45.0 6.8318E-10
1.9953E+03 0.95 45.0 4.4946E-10
2.2387E+03 0.95 45.0 3.0417E-10
2.5119E+03 0.95 45.0 1.9770E-10
2.8184E+03 0.95 45.0 1.3208E-10
3.1623E+03 0.95 45.0 8.8358E-11
3.5481E+03 0.95 45.0 5.6501E-11
3.9811E+03 0.95 45.0 3.7473E-11
4.4668E+03 0.95 45.0 2.4844E-11
5.0119E+03 0.95 45.0 1.6610E-11
5.6234E+03 0.95 45.0 1.1061E-11
6.3096E+03 0.95 45.0 6.9969E-12
7.0795E+03 0.95 45.0 4.5665E-12
7.9433E+03 0.95 45.0 3.0843E-12
8.9125E+03 0.95 45.0 1.9951E-12
1.0000E+04 0.95 45.0 1.2809E-12
1.0000E-01 0.95 75.0 4.9615E+03
1.1220E-01 0.95 75.0 4.4720E+03
1.2589E-01 0.95 75.0 3.9924E+03
1.4125E-01 0.95 75.0 3.5265E+03
1.5849E-01 0.95 75.0 3.0834E+03
1.7783E-01 0.95 75.0 2.6659E+03
