1.0000E-01 0.95 4.2288E+03
1.1220E-01 0.95 3.8621E+03
1.2589E-01 0.95 3.5100E+03
1.4125E-01 0.95 3.1642E+03
1.5849E-01 0.95 2.8125E+03
1.7783E-01 0.95 2.4807E+03
1.9953E-01 0.95 2.1661E+03
2.2387E-01 0.95 1.8588E+03
2.5119E-01 0.95 1.5933E+03
2.8184E-01 0.95 1.3503E+03
3.1623E-01 0.95 1.1286E+03
3.5481E-01 0.95 9.3368E+02
3.9811E-01 0.95 7.6528E+02
4.4668E-01 0.95 6.2826E+02
5.0119E-01 0.95 5.1178E+02
5.6234E-01 0.95 4.0883E+02
6.3096E-01 0.95 3.2733E+02
7.0795E-01 0.95 2.5975E+02
7.9433E-01 0.95 2.0229E+02
8.9125E-01 0.95 1.5788E+02
1.0000E+00 0.95 1.2256E+02
1.1220E+00 0.95 9.4382E+01
1.2589E+00 0.95 7.2444E+01
1.4125E+00 0.95 5.5297E+01
1.5849E+00 0.95 4.1838E+01
1.7783E+00 0.95 3.1275E+01
1.9953E+00 0.95 2.3133E+01
2.2387E+00 0.95 1.7171E+01
2.5119E+00 0.95 1.2838E+01
2.8184E+00 0.95 9.4037E+00
3.1623E+00 0.95 6.8409E+00
3.5481E+00 0.95 4.9686E+00
3.9811E+00 0.95 3.6089E+00
4.4668E+00 0.95 2.5994E+00
5.0119E+00 0.95 1.8762E+00
5.6234E+00 0.95 1.3456E+00
6.3096E+00 0.95 9.6638E-01
7.0795E+00 0.95 6.9626E-01
7.9433E+00 0.95 5.0203E-01
8.9125E+00 0.95 3.6147E-01
1.0000E+01 0.95 2.5524E-01
1.1220E+01 0.95 1.8233E-01
1.2589E+01 0.95 1.3042E-01
1.4125E+01 0.95 9.2327E-02
1.5849E+01 0.95 6.5832E-02
1.7783E+01 0.95 4.7181E-02
1.9953E+01 0.95 3.3554E-02
2.2387E+01 0.95 2.3822E-02
2.5119E+01 0.95 1.6903E-02
2.8184E+01 0.95 1.1922E-02
3.1623E+01 0.95 8.3669E-03
3.5481E+01 0.95 5.9097E-03
3.9811E+01 0.95 4.1820E-03
4.4668E+01 0.95 2.9573E-03
5.0119E+01 0.95 2.0829E-03
5.6234E+01 0.95 1.4645E-03
6.3096E+01 0.95 1.0306E-03
7.0795E+01 0.95 7.2303E-04
7.9433E+01 0.95 5.0365E-04
