1.0000E-01 0.95 4.2559E+03
1.1220E-01 0.95 3.8899E+03
1.2589E-01 0.95 3.5345E+03
1.4125E-01 0.95 3.1773E+03
1.5849E-01 0.95 2.8234E+03
1.7783E-01 0.95 2.4853E+03
1.9953E-01 0.95 2.1627E+03
2.2387E-01 0.95 1.8575E+03
2.5119E-01 0.95 1.5796E+03
2.8184E-01 0.95 1.3309E+03
3.1623E-01 0.95 1.1105E+03
3.5481E-01 0.95 9.1904E+02
3.9811E-01 0.95 7.5279E+02
4.4668E-01 0.95 6.1131E+02
5.0119E-01 0.95 4.9254E+02
5.6234E-01 0.95 3.9327E+02
6.3096E-01 0.95 3.1148E+02
7.0795E-01 0.95 2.4393E+02
7.9433E-01 0.95 1.8991E+02
8.9125E-01 0.95 1.4714E+02
1.0000E+00 0.95 1.1316E+02
1.1220E+00 0.95 8.6478E+01
1.2589E+00 0.95 6.5523E+01
1.4125E+00 0.95 4.9373E+01
1.5849E+00 0.95 3.6937E+01
1.7783E+00 0.95 2.7401E+01
1.9953E+00 0.95 2.0230E+01
2.2387E+00 0.95 1.4820E+01
2.5119E+00 0.95 1.0779E+01
2.8184E+00 0.95 7.8237E+00
3.1623E+00 0.95 5.6504E+00
3.5481E+00 0.95 4.0621E+00
3.9811E+00 0.95 2.9205E+00
4.4668E+00 0.95 2.0904E+00
5.0119E+00 0.95 1.4913E+00
5.6234E+00 0.95 1.0646E+00
6.3096E+00 0.95 7.5768E-01
7.0795E+00 0.95 5.3771E-01
7.9433E+00 0.95 3.8198E-01
8.9125E+00 0.95 2.7201E-01
1.0000E+01 0.95 1.9312E-01
1.1220E+01 0.95 1.3688E-01
1.2589E+01 0.95 9.7006E-02
1.4125E+01 0.95 6.8732E-02
1.5849E+01 0.95 4.8654E-02
1.7783E+01 0.95 3.4416E-02
1.9953E+01 0.95 2.4299E-02
2.2387E+01 0.95 1.7181E-02
2.5119E+01 0.95 1.2134E-02
2.8184E+01 0.95 8.5841E-03
3.1623E+01 0.95 6.0168E-03
3.5481E+01 0.95 4.2306E-03
3.9811E+01 0.95 2.9718E-03
4.4668E+01 0.95 2.0853E-03
5.0119E+01 0.95 1.4620E-03
5.6234E+01 0.95 1.0244E-03
6.3096E+01 0.95 7.1559E-04
7.0795E+01 0.95 4.9953E-04
7.9433E+01 0.95 3.4893E-04
8.9125E+01 0.95 2.4307E-04
1.0000E+02 0.95 1.6946E-04
1.1220E+02 0.95 1.1773E-04
1.2589E+02 0.95 8.1795E-05
1.4125E+02 0.95 5.6824E-05
1.5849E+02 0.95 3.9507E-05
1.7783E+02 0.95 2.7315E-05
1.9953E+02 0.95 1.8880E-05
2.2387E+02 0.95 1.3083E-05
