1.0000E-01 0.95 1.9536E+03
1.1220E-01 0.95 1.7767E+03
1.2589E-01 0.95 1.6010E+03
1.4125E-01 0.95 1.4346E+03
1.5849E-01 0.95 1.2714E+03
1.7783E-01 0.95 1.1148E+03
1.9953E-01 0.95 9.6841E+02
2.2387E-01 0.95 8.3434E+02
2.5119E-01 0.95 7.1077E+02
2.8184E-01 0.95 5.9832E+02
3.1623E-01 0.95 4.9960E+02
3.5481E-01 0.95 4.1302E+02
3.9811E-01 0.95 3.3720E+02
4.4668E-01 0.95 2.7337E+02
5.0119E-01 0.95 2.2006E+02
5.6234E-01 0.95 1.7515E+02
6.3096E-01 0.95 1.3833E+02
7.0795E-01 0.95 1.0847E+02
7.9433E-01 0.95 8.4109E+01
8.9125E-01 0.95 6.4574E+01
1.0000E+00 0.95 4.9175E+01
1.1220E+00 0.95 3.7127E+01
1.2589E+00 0.95 2.7838E+01
1.4125E+00 0.95 2.0726E+01
1.5849E+00 0.95 1.5294E+01
1.7783E+00 0.95 1.1177E+01
1.9953E+00 0.95 8.1079E+00
2.2387E+00 0.95 5.8449E+00
2.5119E+00 0.95 4.1578E+00
2.8184E+00 0.95 2.9383E+00
3.1623E+00 0.95 2.0534E+00
3.5481E+00 0.95 1.4267E+00
3.9811E+00 0.95 9.8931E-01
4.4668E+00 0.95 6.7961E-01
5.0119E+00 0.95 4.6473E-01
5.6234E+00 0.95 3.1573E-01
6.3096E+00 0.95 2.1327E-01
7.0795E+00 0.95 1.4387E-01
7.9433E+00 0.95 9.6276E-02
8.9125E+00 0.95 6.4471E-02
1.0000E+01 0.95 4.3193E-02
1.1220E+01 0.95 2.8926E-02
1.2589E+01 0.95 1.9226E-02
1.4125E+01 0.95 1.2796E-02
1.5849E+01 0.95 8.5613E-03
1.7783E+01 0.95 5.6689E-03
1.9953E+01 0.95 3.7566E-03
2.2387E+01 0.95 2.5074E-03
2.5119E+01 0.95 1.6749E-03
2.8184E+01 0.95 1.1170E-03
3.1623E+01 0.95 7.4208E-04
3.5481E+01 0.95 4.9687E-04
3.9811E+01 0.95 3.3289E-04
4.4668E+01 0.95 2.2291E-04
5.0119E+01 0.95 1.5005E-04
5.6234E+01 0.95 1.0064E-04
6.3096E+01 0.95 6.7757E-05
7.0795E+01 0.95 4.5666E-05
7.9433E+01 0.95 3.0882E-05
8.9125E+01 0.95 2.0873E-05
1.0000E+02 0.95 1.4085E-05
1.1220E+02 0.95 9.5540E-06
1.2589E+02 0.95 6.4721E-06
1.4125E+02 0.95 4.3944E-06
1.5849E+02 0.95 2.9729E-06
1.7783E+02 0.95 2.0167E-06
1.9953E+02 0.95 1.3598E-06
2.2387E+02 0.95 9.2073E-07
2.5119E+02 0.95 6.1992E-07
2.8184E+02 0.95 4.2346E-07
3.1623E+02 0.95 2.8750E-07
3.5481E+02 0.95 1.9548E-07
3.9811E+02 0.95 1.3320E-07
4.4668E+02 0.95 8.8813E-08
5.0119E+02 0.95 5.9191E-08
5.6234E+02 0.95 4.0508E-08
6.3096E+02 0.95 2.7271E-08
7.0795E+02 0.95 1.8300E-08
7.9433E+02 0.95 1.2257E-08
8.9125E+02 0.95 8.2062E-09
1.0000E+03 0.95 5.4634E-09
1.1220E+03 0.95 3.6500E-09
1.2589E+03 0.95 2.4214E-09
1.4125E+03 0.95 1.6042E-09
1.5849E+03 0.95 1.0586E-09
1.7783E+03 0.95 7.0099E-10
1.9953E+03 0.95 4.6559E-10
2.2387E+03 0.95 3.0385E-10
2.5119E+03 0.95 1.9952E-10
2.8184E+03 0.95 1.3271E-10
3.1623E+03 0.95 8.9379E-11
3.5481E+03 0.95 5.8096E-11
3.9811E+03 0.95 3.8259E-11
4.4668E+03 0.95 2.5599E-11
5.0119E+03 0.95 1.7058E-11
5.6234E+03 0.95 1.1106E-11
6.3096E+03 0.95 7.2169E-12
7.0795E+03 0.95 4.7153E-12
7.9433E+03 0.95 3.0547E-12
8.9125E+03 0.95 2.0050E-12
1.0000E+04 0.95 1.3010E-12
1.0000E-01 0.85 2.0003E+03
1.1220E-01 0.85 1.8214E+03
1.2589E-01 0.85 1.6406E+03
1.4125E-01 0.85 1.4619E+03
1.5849E-01 0.85 1.2929E+03
1.7783E-01 0.85 1.1367E+03
1.9953E-01 0.85 9.8785E+02
2.2387E-01 0.85 8.5031E+02
2.5119E-01 0.85 7.2604E+02
2.8184E-01 0.85 6.1212E+02
3.1623E-01 0.85 5.1135E+02
3.5481E-01 0.85 4.2443E+02
3.9811E-01 0.85 3.4821E+02
4.4668E-01 0.85 2.8333E+02
5.0119E-01 0.85 2.2838E+02
5.6234E-01 0.85 1.8179E+02
6.3096E-01 0.85 1.4390E+02
7.0795E-01 0.85 1.1283E+02
7.9433E-01 0.85 8.7629E+01
8.9125E-01 0.85 6.7735E+01
1.0000E+00 0.85 5.1891E+01
1.1220E+00 0.85 3.9406E+01
1.2589E+00 0.85 2.9659E+01
1.4125E+00 0.85 2.2102E+01
1.5849E+00 0.85 1.6320E+01
1.7783E+00 0.85 1.1988E+01
1.9953E+00 0.85 8.7363E+00
2.2387E+00 0.85 6.3093E+00
2.5119E+00 0.85 4.5156E+00
2.8184E+00 0.85 3.1888E+00
3.1623E+00 0.85 2.2496E+00
3.5481E+00 0.85 1.5725E+00
3.9811E+00 0.85 1.0925E+00
4.4668E+00 0.85 7.5318E-01
5.0119E+00 0.85 5.1512E-01
5.6234E+00 0.85 3.5169E-01
6.3096E+00 0.85 2.3918E-01
7.0795E+00 0.85 1.6057E-01
7.9433E+00 0.85 1.0777E-01
