1.0000E-01 0.95 15.0 9.7922E+03
1.1220E-01 0.95 15.0 8.7906E+03
1.2589E-01 0.95 15.0 7.8492E+03
1.4125E-01 0.95 15.0 6.9131E+03
1.5849E-01 0.95 15.0 6.0142E+03
1.7783E-01 0.95 15.0 5.1604E+03
1.9953E-01 0.95 15.0 4.3621E+03
2.2387E-01 0.95 15.0 3.6434E+03
2.5119E-01 0.95 15.0 2.9996E+03
2.8184E-01 0.95 15.0 2.4334E+03
3.1623E-01 0.95 15.0 1.9472E+03
3.5481E-01 0.95 15.0 1.5477E+03
3.9811E-01 0.95 15.0 1.2165E+03
4.4668E-01 0.95 15.0 9.4770E+02
5.0119E-01 0.95 15.0 7.3479E+02
5.6234E-01 0.95 15.0 5.6160E+02
6.3096E-01 0.95 15.0 4.2750E+02
7.0795E-01 0.95 15.0 3.2388E+02
7.9433E-01 0.95 15.0 2.4481E+02
8.9125E-01 0.95 15.0 1.8468E+02
1.0000E+00 0.95 15.0 1.3873E+02
1.1220E+00 0.95 15.0 1.0438E+02
1.2589E+00 0.95 15.0 7.7883E+01
1.4125E+00 0.95 15.0 5.7836E+01
1.5849E+00 0.95 15.0 4.3070E+01
1.7783E+00 0.95 15.0 3.1858E+01
1.9953E+00 0.95 15.0 2.3374E+01
2.2387E+00 0.95 15.0 1.7112E+01
2.5119E+00 0.95 15.0 1.2555E+01
2.8184E+00 0.95 15.0 9.2022E+00
3.1623E+00 0.95 15.0 6.6713E+00
3.5481E+00 0.95 15.0 4.8477E+00
3.9811E+00 0.95 15.0 3.5129E+00
4.4668E+00 0.95 15.0 2.5369E+00
5.0119E+00 0.95 15.0 1.8276E+00
5.6234E+00 0.95 15.0 1.3202E+00
6.3096E+00 0.95 15.0 9.5587E-01
7.0795E+00 0.95 15.0 6.8285E-01
7.9433E+00 0.95 15.0 4.8406E-01
8.9125E+00 0.95 15.0 3.4981E-01
1.0000E+01 0.95 15.0 2.4879E-01
1.1220E+01 0.95 15.0 1.7739E-01
1.2589E+01 0.95 15.0 1.2661E-01
1.4125E+01 0.95 15.0 9.0152E-02
1.5849E+01 0.95 15.0 6.4139E-02
1.7783E+01 0.95 15.0 4.5766E-02
1.9953E+01 0.95 15.0 3.2654E-02
2.2387E+01 0.95 15.0 2.3063E-02
2.5119E+01 0.95 15.0 1.6495E-02
2.8184E+01 0.95 15.0 1.1684E-02
3.1623E+01 0.95 15.0 8.2063E-03
3.5481E+01 0.95 15.0 5.7919E-03
3.9811E+01 0.95 15.0 4.0870E-03
4.4668E+01 0.95 15.0 2.8825E-03
5.0119E+01 0.95 15.0 2.0303E-03
5.6234E+01 0.95 15.0 1.4284E-03
6.3096E+01 0.95 15.0 9.9888E-04
7.0795E+01 0.95 15.0 7.0251E-04
7.9433E+01 0.95 15.0 4.9793E-04
8.9125E+01 0.95 15.0 3.4919E-04
1.0000E+02 0.95 15.0 2.4282E-04
1.1220E+02 0.95 15.0 1.6954E-04
1.2589E+02 0.95 15.0 1.1838E-04
1.4125E+02 0.95 15.0 8.2457E-05
1.5849E+02 0.95 15.0 5.7820E-05
1.7783E+02 0.95 15.0 4.0498E-05
1.9953E+02 0.95 15.0 2.8279E-05
2.2387E+02 0.95 15.0 1.9526E-05
2.5119E+02 0.95 15.0 1.3553E-05
2.8184E+02 0.95 15.0 9.4726E-06
3.1623E+02 0.95 15.0 6.6045E-06
3.5481E+02 0.95 15.0 4.5503E-06
3.9811E+02 0.95 15.0 3.1498E-06
4.4668E+02 0.95 15.0 2.1752E-06
5.0119E+02 0.95 15.0 1.4979E-06
5.6234E+02 0.95 15.0 1.0386E-06
6.3096E+02 0.95 15.0 7.0807E-07
7.0795E+02 0.95 15.0 4.8667E-07
7.9433E+02 0.95 15.0 3.3010E-07
8.9125E+02 0.95 15.0 2.2368E-07
1.0000E+03 0.95 15.0 1.5547E-07
1.1220E+03 0.95 15.0 1.0393E-07
1.2589E+03 0.95 15.0 7.0687E-08
1.4125E+03 0.95 15.0 4.7949E-08
1.5849E+03 0.95 15.0 3.1983E-08
1.7783E+03 0.95 15.0 2.1402E-08
1.9953E+03 0.95 15.0 1.4461E-08
2.2387E+03 0.95 15.0 9.6352E-09
2.5119E+03 0.95 15.0 6.5259E-09
2.8184E+03 0.95 15.0 4.2879E-09
3.1623E+03 0.95 15.0 2.9274E-09
3.5481E+03 0.95 15.0 1.8962E-09
3.9811E+03 0.95 15.0 1.2642E-09
4.4668E+03 0.95 15.0 8.3094E-10
5.0119E+03 0.95 15.0 5.4607E-10
5.6234E+03 0.95 15.0 3.6525E-10
6.3096E+03 0.95 15.0 2.3938E-10
7.0795E+03 0.95 15.0 1.5770E-10
7.9433E+03 0.95 15.0 1.0176E-10
8.9125E+03 0.95 15.0 6.6442E-11
1.0000E+04 0.95 15.0 4.4359E-11
1.0000E-01 0.95 45.0 9.8219E+03
1.1220E-01 0.95 45.0 8.8107E+03
1.2589E-01 0.95 45.0 7.8447E+03
1.4125E-01 0.95 45.0 6.9244E+03
1.5849E-01 0.95 45.0 6.0260E+03
1.7783E-01 0.95 45.0 5.1605E+03
1.9953E-01 0.95 45.0 4.3588E+03
2.2387E-01 0.95 45.0 3.6364E+03
2.5119E-01 0.95 45.0 2.9905E+03
2.8184E-01 0.95 45.0 2.4276E+03
3.1623E-01 0.95 45.0 1.9545E+03
3.5481E-01 0.95 45.0 1.5542E+03
3.9811E-01 0.95 45.0 1.2224E+03
4.4668E-01 0.95 45.0 9.5423E+02
5.0119E-01 0.95 45.0 7.3646E+02
5.6234E-01 0.95 45.0 5.6280E+02
6.3096E-01 0.95 45.0 4.2838E+02
7.0795E-01 0.95 45.0 3.2607E+02
7.9433E-01 0.95 45.0 2.4599E+02
8.9125E-01 0.95 45.0 1.8483E+02
1.0000E+00 0.95 45.0 1.4016E+02
1.1220E+00 0.95 45.0 1.0472E+02
1.2589E+00 0.95 45.0 7.7931E+01
1.4125E+00 0.95 45.0 5.7886E+01
1.5849E+00 0.95 45.0 4.2714E+01
1.7783E+00 0.95 45.0 3.1737E+01
1.9953E+00 0.95 45.0 2.3311E+01
2.2387E+00 0.95 45.0 1.7006E+01
2.5119E+00 0.95 45.0 1.2470E+01
2.8184E+00 0.95 45.0 9.2305E+00
3.1623E+00 0.95 45.0 6.6748E+00
3.5481E+00 0.95 45.0 4.8552E+00
3.9811E+00 0.95 45.0 3.5299E+00
4.4668E+00 0.95 45.0 2.5535E+00
5.0119E+00 0.95 45.0 1.8449E+00
5.6234E+00 0.95 45.0 1.3329E+00
6.3096E+00 0.95 45.0 9.6102E-01
7.0795E+00 0.95 45.0 6.8928E-01
7.9433E+00 0.95 45.0 4.9315E-01
8.9125E+00 0.95 45.0 3.5525E-01
1.0000E+01 0.95 45.0 2.4984E-01
1.1220E+01 0.95 45.0 1.7821E-01
1.2589E+01 0.95 45.0 1.2763E-01
1.4125E+01 0.95 45.0 9.1295E-02
1.5849E+01 0.95 45.0 6.4413E-02
1.7783E+01 0.95 45.0 4.5524E-02
1.9953E+01 0.95 45.0 3.1990E-02
2.2387E+01 0.95 45.0 2.2649E-02
2.5119E+01 0.95 45.0 1.6243E-02
2.8184E+01 0.95 45.0 1.1521E-02
3.1623E+01 0.95 45.0 8.2180E-03
3.5481E+01 0.95 45.0 5.8066E-03
3.9811E+01 0.95 45.0 4.1099E-03
4.4668E+01 0.95 45.0 2.8911E-03
5.0119E+01 0.95 45.0 2.0365E-03
5.6234E+01 0.95 45.0 1.4380E-03
6.3096E+01 0.95 45.0 1.0116E-03
7.0795E+01 0.95 45.0 7.0931E-04
7.9433E+01 0.95 45.0 4.9845E-04
8.9125E+01 0.95 45.0 3.5245E-04
1.0000E+02 0.95 45.0 2.4290E-04
1.1220E+02 0.95 45.0 1.6908E-04
1.2589E+02 0.95 45.0 1.1809E-04
1.4125E+02 0.95 45.0 8.2923E-05
1.5849E+02 0.95 45.0 5.7843E-05
1.7783E+02 0.95 45.0 4.0142E-05
1.9953E+02 0.95 45.0 2.8038E-05
2.2387E+02 0.95 45.0 1.9468E-05
2.5119E+02 0.95 45.0 1.3536E-05
2.8184E+02 0.95 45.0 9.5302E-06
3.1623E+02 0.95 45.0 6.6000E-06
3.5481E+02 0.95 45.0 4.5534E-06
3.9811E+02 0.95 45.0 3.1460E-06
4.4668E+02 0.95 45.0 2.1786E-06
5.0119E+02 0.95 45.0 1.5004E-06
5.6234E+02 0.95 45.0 1.0371E-06
6.3096E+02 0.95 45.0 7.0892E-07
7.0795E+02 0.95 45.0 4.8493E-07
7.9433E+02 0.95 45.0 3.2999E-07
8.9125E+02 0.95 45.0 2.2488E-07
1.0000E+03 0.95 45.0 1.5490E-07
1.1220E+03 0.95 45.0 1.0444E-07
1.2589E+03 0.95 45.0 7.0711E-08
1.4125E+03 0.95 45.0 4.7507E-08
1.5849E+03 0.95 45.0 3.1947E-08
1.7783E+03 0.95 45.0 2.1875E-08
1.9953E+03 0.95 45.0 1.4651E-08
2.2387E+03 0.95 45.0 9.7778E-09
2.5119E+03 0.95 45.0 6.5150E-09
2.8184E+03 0.95 45.0 4.3458E-09
3.1623E+03 0.95 45.0 2.9104E-09
3.5481E+03 0.95 45.0 1.9000E-09
3.9811E+03 0.95 45.0 1.2648E-09
4.4668E+03 0.95 45.0 8.3319E-10
5.0119E+03 0.95 45.0 5.5202E-10
5.6234E+03 0.95 45.0 3.6549E-10
6.3096E+03 0.95 45.0 2.4245E-10
7.0795E+03 0.95 45.0 1.5819E-10
7.9433E+03 0.95 45.0 1.0331E-10
8.9125E+03 0.95 45.0 6.7552E-11
1.0000E+04 0.95 45.0 4.5257E-11
1.0000E-01 0.95 75.0 9.7894E+03
1.1220E-01 0.95 75.0 8.8047E+03
1.2589E-01 0.95 75.0 7.8564E+03
1.4125E-01 0.95 75.0 6.9281E+03
1.5849E-01 0.95 75.0 6.0056E+03
1.7783E-01 0.95 75.0 5.1519E+03
1.9953E-01 0.95 75.0 4.3705E+03
2.2387E-01 0.95 75.0 3.6485E+03
2.5119E-01 0.95 75.0 2.9912E+03
2.8184E-01 0.95 75.0 2.4228E+03
3.1623E-01 0.95 75.0 1.9489E+03
3.5481E-01 0.95 75.0 1.5547E+03
3.9811E-01 0.95 75.0 1.2258E+03
4.4668E-01 0.95 75.0 9.4917E+02
5.0119E-01 0.95 75.0 7.3222E+02
5.6234E-01 0.95 75.0 5.6332E+02
6.3096E-01 0.95 75.0 4.2964E+02
7.0795E-01 0.95 75.0 3.2529E+02
7.9433E-01 0.95 75.0 2.4613E+02
8.9125E-01 0.95 75.0 1.8442E+02
1.0000E+00 0.95 75.0 1.3890E+02
1.1220E+00 0.95 75.0 1.0413E+02
1.2589E+00 0.95 75.0 7.7925E+01
1.4125E+00 0.95 75.0 5.7902E+01
1.5849E+00 0.95 75.0 4.2904E+01
1.7783E+00 0.95 75.0 3.1747E+01
1.9953E+00 0.95 75.0 2.3399E+01
2.2387E+00 0.95 75.0 1.7139E+01
2.5119E+00 0.95 75.0 1.2556E+01
2.8184E+00 0.95 75.0 9.2714E+00
3.1623E+00 0.95 75.0 6.6889E+00
3.5481E+00 0.95 75.0 4.8266E+00
