# exampleflux nue
# coszen 0.02  0.17  0.34  0.50  0.64  0.77  0.87  0.94  0.98  1.00
# E [GeV] (0.02 data, spline)  (0.17 data, spline)  (0.34 data, spline)  (0.50 data, spline)  (0.64 data, spline)  (0.77 data, spline)  (0.87 data, spline)  (0.94 data, spline)  (0.98 data, spline)  (1.00 data, spline)
1.1220e+07 4.8621e-28 4.6980e-28 3.0243e-28 3.0852e-28 2.0276e-28 2.1389e-28 1.6310e-28 1.6466e-28 1.4326e-28 1.3919e-28 1.3196e-28 1.2685e-28 1.2514e-28 1.2191e-28 1.2105e-28 1.2083e-28 1.1884e-28 1.2120e-28 1.1814e-28 1.2150e-28
1.4125e+07 1.9882e-28 1.9179e-28 1.2687e-28 1.2985e-28 8.7856e-29 9.2627e-29 7.2338e-29 7.2935e-29 6.4577e-29 6.2708e-29 6.0158e-29 5.7839e-29 5.7491e-29 5.6030e-29 5.5888e-29 5.5802e-29 5.5026e-29 5.6117e-29 5.4753e-29 5.6301e-29
1.7783e+07 8.3033e-29 8.0012e-29 5.4503e-29 5.5937e-29 3.9026e-29 4.1092e-29 3.2873e-29 3.3100e-29 2.9796e-29 2.8932e-29 2.8044e-29 2.6985e-29 2.6987e-29 2.6323e-29 2.6352e-29 2.6319e-29 2.6010e-29 2.6517e-29 2.5902e-29 2.6619e-29
2.2387e+07 3.5306e-29 3.4010e-29 2.3878e-29 2.4556e-29 1.7674e-29 1.8572e-29 1.5208e-29 1.5293e-29 1.3975e-29 1.3575e-29 1.3273e-29 1.2789e-29 1.2849e-29 1.2547e-29 1.2595e-29 1.2582e-29 1.2458e-29 1.2693e-29 1.2414e-29 1.2745e-29
2.8184e+07 1.5207e-29 1.4654e-29 1.0597e-29 1.0911e-29 8.0918e-30 8.4815e-30 7.0959e-30 7.1272e-30 6.5980e-30 6.4151e-30 6.3146e-30 6.0950e-30 6.1435e-30 6.0073e-30 6.0408e-30 6.0362e-30 5.9855e-30 6.0934e-30 5.9680e-30 6.1196e-30
3.5481e+07 6.5816e-30 6.3485e-30 4.7209e-30 4.8630e-30 3.7086e-30 3.8762e-30 3.3061e-30 3.3173e-30 3.1048e-30 3.0223e-30 2.9903e-30 2.8921e-30 2.9212e-30 2.8605e-30 2.8796e-30 2.8780e-30 2.8573e-30 2.9060e-30 2.8502e-30 2.9184e-30
4.4668e+07 2.8443e-30 2.7474e-30 2.0971e-30 2.1599e-30 1.6900e-30 1.7611e-30 1.5281e-30 1.5320e-30 1.4471e-30 1.4106e-30 1.4010e-30 1.3580e-30 1.3732e-30 1.3467e-30 1.3565e-30 1.3560e-30 1.3476e-30 1.3691e-30 1.3447e-30 1.3748e-30
5.6234e+07 1.2218e-30 1.1821e-30 9.2456e-31 9.5160e-31 7.6235e-31 7.9203e-31 6.9781e-31 6.9913e-31 6.6556e-31 6.4976e-31 6.4720e-31 6.2867e-31 6.3612e-31 6.2477e-31 6.2946e-31 6.2928e-31 6.2588e-31 6.3519e-31 6.2475e-31 6.3774e-31
7.0795e+07 5.2038e-31 5.0443e-31 4.0373e-31 4.1511e-31 3.3998e-31 3.5214e-31 3.1461e-31 3.1502e-31 3.0192e-31 2.9524e-31 2.9470e-31 2.8691e-31 2.9035e-31 2.8559e-31 2.8773e-31 2.8768e-31 2.8632e-31 2.9026e-31 2.8588e-31 2.9136e-31
8.9125e+07 2.1986e-31 2.1358e-31 1.7486e-31 1.7954e-31 1.5022e-31 1.5510e-31 1.4041e-31 1.4053e-31 1.3551e-31 1.3274e-31 1.3272e-31 1.2951e-31 1.3103e-31 1.2908e-31 1.3002e-31 1.3001e-31 1.2948e-31 1.3111e-31 1.2930e-31 1.3157e-31
1.1220e+08 9.1658e-32 8.9242e-32 7.4627e-32 7.6499e-32 6.5288e-32 6.7204e-32 6.1568e-32 6.1598e-32 5.9709e-32 5.8594e-32 5.8652e-32 5.7364e-32 5.8013e-32 5.7233e-32 5.7630e-32 5.7629e-32 5.7424e-32 5.8080e-32 5.7359e-32 5.8268e-32
1.4125e+08 3.7349e-32 3.6442e-32 3.1043e-32 3.1768e-32 2.7580e-32 2.8311e-32 2.6200e-32 2.6206e-32 2.5510e-32 2.5075e-32 2.5118e-32 2.4617e-32 2.4881e-32 2.4579e-32 2.4739e-32 2.4740e-32 2.4663e-32 2.4918e-32 2.4638e-32 2.4993e-32
1.7783e+08 1.4783e-32 1.4453e-32 1.2507e-32 1.2779e-32 1.1255e-32 1.1525e-32 1.0756e-32 1.0757e-32 1.0507e-32 1.0343e-32 1.0365e-32 1.0177e-32 1.0279e-32 1.0166e-32 1.0228e-32 1.0228e-32 1.0200e-32 1.0297e-32 1.0192e-32 1.0325e-32
2.2387e+08 5.6435e-33 5.5268e-33 4.8452e-33 4.9433e-33 4.4054e-33 4.5022e-33 4.2301e-33 4.2298e-33 4.1425e-33 4.0829e-33 4.0926e-33 4.0245e-33 4.0626e-33 4.0216e-33 4.0446e-33 4.0448e-33 4.0349e-33 4.0698e-33 4.0318e-33 4.0801e-33
2.8184e+08 2.0725e-33 2.0326e-33 1.8009e-33 1.8351e-33 1.6511e-33 1.6845e-33 1.5913e-33 1.5910e-33 1.5614e-33 1.5406e-33 1.5444e-33 1.5207e-33 1.5342e-33 1.5199e-33 1.5281e-33 1.5282e-33 1.5248e-33 1.5370e-33 1.5237e-33 1.5406e-33
3.5481e+08 7.3377e-34 7.2060e-34 6.4454e-34 6.5597e-34 5.9522e-34 6.0636e-34 5.7555e-34 5.7543e-34 5.6572e-34 5.5871e-34 5.6014e-34 5.5215e-34 5.5677e-34 5.5197e-34 5.5474e-34 5.5479e-34 5.5366e-34 5.5776e-34 5.5331e-34 5.5898e-34
4.4668e+08 2.5003e-34 2.4585e-34 2.2182e-34 2.2550e-34 2.0621e-34 2.0978e-34 1.9998e-34 1.9993e-34 1.9687e-34 1.9461e-34 1.9510e-34 1.9252e-34 1.9403e-34 1.9249e-34 1.9339e-34 1.9341e-34 1.9305e-34 1.9437e-34 1.9294e-34 1.9477e-34
5.6234e+08 8.0126e-35 7.8857e-35 7.1569e-35 7.2695e-35 6.6825e-35 6.7917e-35 6.4932e-35 6.4915e-35 6.3986e-35 6.3289e-35 6.3448e-35 6.2655e-35 6.3123e-35 6.2649e-35 6.2929e-35 6.2934e-35 6.2824e-35 6.3232e-35 6.2791e-35 6.3353e-35
7.0795e+08 2.3596e-35 2.3230e-35 2.1126e-35 2.1452e-35 1.9755e-35 2.0071e-35 1.9208e-35 1.9203e-35 1.8934e-35 1.8732e-35 1.8778e-35 1.8549e-35 1.8685e-35 1.8547e-35 1.8628e-35 1.8630e-35 1.8598e-35 1.8716e-35 1.8589e-35 1.8751e-35
8.9125e+08 6.3575e-36 6.2580e-36 5.6847e-36 5.7729e-36 5.3105e-36 5.3964e-36 5.1610e-36 5.1598e-36 5.0863e-36 5.0315e-36 5.0438e-36 4.9814e-36 5.0182e-36 4.9808e-36 5.0029e-36 5.0033e-36 4.9946e-36 5.0267e-36 4.9920e-36 5.0362e-36
1.1220e+09 1.5846e-36 1.5592e-36 1.4119e-36 1.4344e-36 1.3158e-36 1.3377e-36 1.2773e-36 1.2770e-36 1.2581e-36 1.2442e-36 1.2472e-36 1.2313e-36 1.2406e-36 1.2311e-36 1.2366e-36 1.2367e-36 1.2345e-36 1.2427e-36 1.2338e-36 1.2451e-36
1.4125e+09 3.6772e-37 3.6162e-37 3.2620e-37 3.3153e-37 3.0305e-37 3.0830e-37 2.9379e-37 2.9373e-37 2.8916e-37 2.8584e-37 2.8653e-37 2.8274e-37 2.8494e-37 2.8267e-37 2.8398e-37 2.8401e-37 2.8347e-37 2.8541e-37 2.8331e-37 2.8599e-37
1.7783e+09 7.3801e-38 7.2463e-38 6.4615e-38 6.5760e-38 5.9485e-38 6.0627e-38 5.7432e-38 5.7427e-38 5.6406e-38 5.5695e-38 5.5822e-38 5.5008e-38 5.5469e-38 5.4980e-38 5.5258e-38 5.5261e-38 5.5144e-38 5.5561e-38 5.5108e-38 5.5685e-38
2.2387e+09 1.2398e-38 1.2136e-38 1.0560e-38 1.0775e-38 9.5323e-39 9.7524e-39 9.1208e-39 9.1224e-39 8.9149e-39 8.7820e-39 8.7978e-39 8.6447e-39 8.7271e-39 8.6346e-39 8.6847e-39 8.6849e-39 8.6619e-39 8.7401e-39 8.6546e-39 8.7630e-39
2.8184e+09 1.8586e-39 1.8127e-39 1.5289e-39 1.5643e-39 1.3444e-39 1.3819e-39 1.2704e-39 1.2712e-39 1.2334e-39 1.2117e-39 1.2123e-39 1.1871e-39 1.1996e-39 1.1843e-39 1.1920e-39 1.1919e-39 1.1879e-39 1.2008e-39 1.1866e-39 1.2044e-39
3.5481e+09 2.2106e-40 2.1434e-40 1.6895e-40 1.7345e-40 1.3973e-40 1.4498e-40 1.2802e-40 1.2831e-40 1.2216e-40 1.1940e-40 1.1883e-40 1.1556e-40 1.1681e-40 1.1480e-40 1.1560e-40 1.1556e-40 1.1495e-40 1.1659e-40 1.1475e-40 1.1703e-40
4.4668e+09 2.4267e-41 2.3454e-41 1.7089e-41 1.7531e-41 1.3060e-41 1.3667e-41 1.1444e-41 1.1502e-41 1.0635e-41 1.0356e-41 1.0175e-41 9.8343e-42 9.8965e-42 9.6838e-42 9.7295e-42 9.7210e-42 9.6396e-42 9.8060e-42 9.6111e-42 9.8455e-42
5.6234e+09 2.4141e-42 2.3374e-42 1.5661e-42 1.5958e-42 1.0895e-42 1.1461e-42 8.9835e-43 9.0635e-43 8.0263e-43 7.8091e-43 7.4813e-43 7.2064e-43 7.1522e-43 6.9775e-43 6.9545e-43 6.9430e-43 6.8481e-43 6.9768e-43 6.8144e-43 6.9977e-43
7.0795e+09 2.0282e-43 1.9830e-43 1.2030e-43 1.2070e-43 7.3868e-44 7.7592e-44 5.5235e-44 5.5981e-44 4.5904e-44 4.4851e-44 4.0591e-44 3.9176e-44 3.7383e-44 3.6470e-44 3.5455e-44 3.5362e-44 3.4418e-44 3.5020e-44 3.4090e-44 3.4960e-44
8.9125e+09 1.4818e-44 1.4569e-44 8.5179e-45 8.4834e-45 4.9692e-45 5.2045e-45 3.5446e-45 3.5971e-45 2.8312e-45 2.7746e-45 2.4249e-45 2.3468e-45 2.1796e-45 2.1293e-45 2.0322e-45 2.0263e-45 1.9529e-45 1.9841e-45 1.9278e-45 1.9732e-45
1.1220e+10 8.6473e-46 8.5192e-46 4.9240e-46 4.8920e-46 2.8245e-46 2.9547e-46 1.9813e-46 2.0114e-46 1.5591e-46 1.5295e-46 1.3186e-46 1.2774e-46 1.1734e-46 1.1469e-46 1.0861e-46 1.0829e-46 1.0392e-46 1.0552e-46 1.0243e-46 1.0476e-46
1.4125e+10 3.8200e-47 3.7675e-47 2.1653e-47 2.1484e-47 1.2312e-47 1.2871e-47 8.5589e-48 8.6904e-48 6.6793e-48 6.5567e-48 5.6088e-48 5.4370e-48 4.9624e-48 4.8522e-48 4.5741e-48 4.5604e-48 4.3650e-48 4.4308e-48 4.2989e-48 4.3949e-48
1.7783e+10 1.2429e-48 1.2260e-48 7.0472e-49 6.9906e-49 4.0056e-49 4.1871e-49 2.7833e-49 2.8261e-49 2.1710e-49 2.1313e-49 1.8222e-49 1.7666e-49 1.6117e-49 1.5760e-49 1.4851e-49 1.4807e-49 1.4170e-49 1.4383e-49 1.3955e-49 1.4265e-49
2.2387e+10 2.6469e-50 2.6114e-50 1.5017e-50 1.4894e-50 8.5370e-51 8.9230e-51 5.9319e-51 6.0233e-51 4.6268e-51 4.5427e-51 3.8834e-51 3.7652e-51 3.4346e-51 3.3586e-51 3.1648e-51 3.1554e-51 3.0196e-51 3.0649e-51 2.9737e-51 3.0397e-51
2.8184e+10 3.3081e-52 3.2639e-52 1.8778e-52 1.8623e-52 1.0679e-52 1.1161e-52 7.4215e-53 7.5357e-53 5.7892e-53 5.6842e-53 4.8594e-53 4.7117e-53 4.2980e-53 4.2030e-53 3.9606e-53 3.9487e-53 3.7789e-53 3.8354e-53 3.7214e-53 3.8039e-53
3.5481e+10 2.8671e-54 2.8293e-54 1.6287e-54 1.6149e-54 9.2639e-55 9.6810e-55 6.4383e-55 6.5376e-55 5.0223e-55 4.9316e-55 4.2156e-55 4.0878e-55 3.7284e-55 3.6463e-55 3.4357e-55 3.4254e-55 3.2781e-55 3.3269e-55 3.2282e-55 3.2995e-55
4.4668e+10 8.9011e-57 9.0568e-57 5.6856e-57 5.4041e-57 3.2473e-57 3.3539e-57 2.2592e-57 2.3108e-57 1.7631e-57 1.7568e-57 1.4803e-57 1.4544e-57 1.3094e-57 1.2890e-57 1.2066e-57 1.2015e-57 1.1513e-57 1.1599e-57 1.1338e-57 1.1478e-57
